rn,SQLDATE,MonthYear,EventCode,SOURCEURL,IsRootEvent,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,NumMentions,NumSources,NumArticles
7787,20160518,201605,0356,http://ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818802007&umt=viceministra_salud_confirma_hay_339_casos_influenza_con_42_fallecidos_cuales_39_han_sido_por_ah1n1_audio,1,,,POPULATION,,10,1,10
7788,20160519,201605,036,http://ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818802007&umt=viceministra_de_salud_confirma3a_22hay_339_casos_de_influenza2c_con_42_fallecidos2c_de_los_cuales_39_han_sido_por_ah1n122_28audio29,1,,,POPULATION,,10,1,10
7789,20160519,201605,036,http://ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818802007&umt=viceministra_de_salud_confirma3a_22hay_339_casos_de_influenza2c_con_42_fallecidos2c_de_los_cuales_39_han_sido_por_ah1n122_28audio29,1,POPULATION,,,,10,1,10
7790,20160503,201605,036,http://www.ellitoral.com/index.php/id_um/129670-se-detecto-el-primer-caso-de-influenza-en-la-provincia,1,,,JOURNALIST,,10,1,10
7791,20160501,201605,040,http://pulse.com.gh/health/avian-influenza-veterinary-services-call-for-collaboration-to-combat-bird-flu-id4982357.html,1,DEPUTY,,GHANA,GHA,1,1,1
7792,20160501,201605,040,http://pulse.com.gh/health/avian-influenza-veterinary-services-call-for-collaboration-to-combat-bird-flu-id4982357.html,1,GHANA,GHA,DEPUTY,,1,1,1
7793,20160526,201605,040,http://www.adndigital.com.py/solo-el-24-de-la-poblacion-se-vacuno-contra-la-influenza/,1,ARGENTINA,ARG,BRAZIL,BRA,10,1,10
7794,20160526,201605,040,http://www.adndigital.com.py/solo-el-24-de-la-poblacion-se-vacuno-contra-la-influenza/,1,BRAZIL,BRA,ARGENTINA,ARG,8,1,8
7795,20160517,201605,042,http://herald-review.com/dogs-with-canine-influenza-die/article_43003bc5-b360-5fa7-a430-06ee6f00ab4a.html,1,,,ILLINOIS,USA,8,1,8
7796,20160517,201605,042,http://herald-review.com/dogs-with-canine-influenza-die/article_43003bc5-b360-5fa7-a430-06ee6f00ab4a.html,1,,,ILLINOIS,USA,2,1,2
7797,20160513,201605,042,http://www.fmbolivia.com.bo/./noticia187449-sedes-vacunara-contra-la-influenza-a-personas-con-discapacidad-movilizadas.html,1,BOSS,,,,10,1,10
7798,20160510,201605,042,http://www.laprensalibre.cr/Noticias/detalle/68441/procuran-que-medicos-se-vacunen-contra-influenza,1,DOCTOR,,,,10,1,10
7799,20160509,201605,042,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,SPAIN,ESP,TURKEY,TUR,2,1,2
7800,20160509,201605,042,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,SPAIN,ESP,TURKEY,TUR,8,1,8
7801,20160517,201605,043,http://herald-review.com/dogs-with-canine-influenza-die/article_43003bc5-b360-5fa7-a430-06ee6f00ab4a.html,1,ILLINOIS,USA,,,8,1,8
7802,20160517,201605,043,http://herald-review.com/dogs-with-canine-influenza-die/article_43003bc5-b360-5fa7-a430-06ee6f00ab4a.html,1,ILLINOIS,USA,,,2,1,2
7803,20160512,201605,043,http://www.entornointeligente.com/articulo/8388001/CHILE-Minsal-extiende-campana-de-vacunacion-contra-la-influenza-hasta-el-13-de-junio,1,,,AUTHORITIES,,10,1,10
7804,20160513,201605,043,http://www.fmbolivia.com.bo/./noticia187449-sedes-vacunara-contra-la-influenza-a-personas-con-discapacidad-movilizadas.html,1,,,BOSS,,10,1,10
7805,20160510,201605,043,http://www.laprensalibre.cr/Noticias/detalle/68441/procuran-que-medicos-se-vacunen-contra-influenza,1,,,DOCTOR,,10,1,10
7806,20160509,201605,043,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,TURKEY,TUR,SPAIN,ESP,2,1,2
7807,20160509,201605,043,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,TURKEY,TUR,SPAIN,ESP,8,1,8
7808,20160511,201605,046,http://www.abc.com.py/edicion-impresa/suplementos/tres-fronteras/vacunas-contra-la-influenza-y-h1n1-ya-estan-disponibles-en-alto-parana-1478859.html,0,INDIGENOUS,,POPULATION,,10,1,10
7809,20160514,201605,046,http://www.elesquiu.com/noticias/2016/05/14/241198-se-registraron-dos-casos-de-influenza-a-h1n1-en-catamarca,1,,,MINIST OF HEALTH,,10,1,10
7810,20160514,201605,046,http://www.elesquiu.com/noticias/2016/05/14/241198-se-registraron-dos-casos-de-influenza-a-h1n1-en-catamarca,1,MINIST OF HEALTH,,,,10,1,10
7811,20160526,201605,051,http://livenews.co.nz/2016/05/26/hospital-visitors-asked-to-immunise-or-wear-masks-during-influenza-season/,1,WAIKATO,NZL,WORKER,,10,1,10
7812,20160509,201605,057,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,0,ETHIOPIAN,ETH,GOVERNMENT,,6,1,6
7813,20160509,201605,057,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,0,ETHIOPIA,ETH,ETHIOPIA,ETH,4,1,4
7814,20160509,201605,057,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,0,GOVERNMENT,,ETHIOPIAN,ETH,6,1,6
7815,20160509,201605,057,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,0,ETHIOPIA,ETH,ETHIOPIA,ETH,4,1,4
7816,20160516,201605,060,http://www.ansa.it/piemonte/notizie/2016/05/16/influenza-ha-colpito-480mila-piemontesi_436aa821-80be-4108-b6cb-247db67624f3.html,1,PIEDMONT,ITA,,,6,1,6
7817,20160516,201605,060,http://www.ansa.it/piemonte/notizie/2016/05/16/influenza-ha-colpito-480mila-piemontesi_436aa821-80be-4108-b6cb-247db67624f3.html,1,PIEDMONT,ITA,EGYPT,EGY,2,1,2
7818,20160516,201605,060,http://www.ansa.it/piemonte/notizie/2016/05/16/influenza-ha-colpito-480mila-piemontesi_436aa821-80be-4108-b6cb-247db67624f3.html,1,EGYPT,EGY,,,2,1,2
7819,20160506,201605,060,http://www.farminguk.com/News/Italy-confirms-case-of-H7N7-High-Pathogenic-avian-influenza-_39627.html,0,UNITED KINGDOM,GBR,,,10,1,10
7820,20160504,201605,060,http://www.farminguk.com/News/Italy-confirms-case-of-H7N7-High-Pathogenic-avian-influenza-in-laying-birds_39627.html,0,UNITED KINGDOM,GBR,,,10,1,10
7821,20160509,201605,060,http://www.ibtimes.co.in/kerala-bird-flu-outbreak-how-dangerous-h5n1-virus-know-symptoms-615448,1,AUTHORITIES,,,,2,1,2
7822,20160509,201605,060,http://www.ibtimes.co.in/kerala-bird-flu-outbreak-how-dangerous-h5n1-virus-know-symptoms-615448,1,AUTHORITIES,,,,8,1,8
7823,20160514,201605,060,http://www.innovationtoronto.com/2016/05/real-time-influenza-tracking-with-electronic-health-records/,0,GOOGLE,USA,POPULATION,,5,1,5
7824,20160514,201605,060,http://www.innovationtoronto.com/2016/05/real-time-influenza-tracking-with-electronic-health-records/,0,GOOGLE,USA,,,5,1,5
7825,20160517,201605,061,http://outbreaknewstoday.com/china-11-additional-h7n9-avian-influenza-cases-reported-47860/,1,CANADA,CAN,CHINA,CHN,5,1,5
7826,20160526,201605,061,http://outbreaknewstoday.com/guangdong-province-reports-an-additional-human-h7n9-avian-influenza-case-75952/,1,CANADA,CAN,CHINA,CHN,5,1,5
7827,20160527,201605,061,http://ultima-ora.zazoom.it/news/1490571/linfluenza-aviaria-nel-ferrarese-blocca-lexport-di-pollame-in-cina-israele-ucraina-e-svizzera,1,ISRAEL,ISR,SWITZERLAND,CHE,4,1,4
7828,20160527,201605,061,http://ultima-ora.zazoom.it/news/1492252/influenza-aviaria-nel-ferrarese-colpiti-gli-allevamenti-amadori,1,ISRAEL,ISR,ITALY,ITA,2,1,2
7829,20160527,201605,061,http://ultima-ora.zazoom.it/news/1492252/influenza-aviaria-nel-ferrarese-colpiti-gli-allevamenti-amadori,1,AFRICA,AFR,ITALY,ITA,10,1,10
7830,20160527,201605,061,http://ultima-ora.zazoom.it/news/1492252/influenza-aviaria-nel-ferrarese-colpiti-gli-allevamenti-amadori,1,ISRAEL,ISR,ITALY,ITA,6,1,6
7831,20160527,201605,061,http://www.caffeinamagazine.it/italia/35206-allarme-aviaria-l-influenza-torna-a-far-paura-l-epidemia-ha-colpito-l-allevamento-di-una-nota-marca-di-pollame-italiano-che-troviamo-sempre-al-supermercato-ecco-quale,1,AFRICA,AFR,ITALY,ITA,10,1,10
7832,20160531,201605,061,http://www.expreso.com.mx/mobile-mundo/135875-mexico-exportara-vacunas-contra-la-influenza-aviar-para-vacunar-a-pollos-egipcios.html,1,GERMAN,DEU,EGYPT,EGY,10,1,10
7833,20160527,201605,061,http://www.huffingtonpost.it/2016/05/26/influenza-aviaria-emilia-romagna_n_10143244.html,1,ISRAEL,ISR,ITALY,ITA,2,1,2
7834,20160527,201605,061,http://www.huffingtonpost.it/2016/05/26/influenza-aviaria-emilia-romagna_n_10143244.html,1,UKRAINIAN,UKR,ITALY,ITA,2,1,2
7835,20160527,201605,061,http://www.huffingtonpost.it/2016/05/26/influenza-aviaria-emilia-romagna_n_10143244.html,1,SWISS,CHE,ITALY,ITA,2,1,2
7836,20160527,201605,061,http://www.huffingtonpost.it/2016/05/26/influenza-aviaria-emilia-romagna_n_10143244.html,1,ISRAEL,ISR,ITALY,ITA,4,1,4
7837,20160527,201605,061,http://www.ilgiornale.it/news/cronache/influenza-aviaria-nel-ferrarese-colpiti-allevamenti-amadori-1264474.html,1,,,ITALY,ITA,10,1,10
7838,20160527,201605,061,http://www.ilgiornale.it/news/cronache/influenza-aviaria-nel-ferrarese-colpiti-allevamenti-amadori-1264474.html,1,AFRICA,AFR,ITALY,ITA,6,1,6
7839,20160527,201605,061,http://www.ilgiornale.it/news/cronache/influenza-aviaria-nel-ferrarese-colpiti-allevamenti-amadori-1264474.html,1,AFRICA,AFR,ITALY,ITA,4,1,4
7840,20160509,201605,070,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,QATAR,QAT,,,8,1,8
7841,20160509,201605,070,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,QATAR,QAT,,,2,1,2
7842,20160509,201605,070,http://www.medindia.net/news/avian-influenza-outbreak-alert-issued-due-to-death-of-23000-chickens-in-karnataka-159799-1.htm,1,MINISTRY,,BHOPAL,IND,6,1,6
7843,20160509,201605,070,http://www.medindia.net/news/avian-influenza-outbreak-alert-issued-due-to-death-of-23000-chickens-in-karnataka-159799-1.htm,1,MINISTRY,,,,4,1,4
7844,20160509,201605,072,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,0,SAUDI,SAU,,,4,1,4
7845,20160509,201605,072,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,0,SAUDI,SAU,,,6,1,6
7846,20160524,201605,084,http://www.healio.com/pediatrics/influenza/news/online/%7B6af3bcb0-58df-4423-94d8-64b6d2c6a516%7D/fda-approves-flucelvax-quadrivalent,1,HEALTH CARE PROVIDER,,PRESIDENT,,5,1,5
7847,20160517,201605,084,http://www.pbagora.com.br/conteudo.php?id=20160517110350&cat=saude&keys=governo-estado-divulga-segundo-boletim-influenza-casos-neste-ano,1,GOVERNMENT,,,,10,1,10
7848,20160509,201605,0841,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,QATAR,QAT,PRISONER,,2,1,2
7849,20160509,201605,0841,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,PRISONER,,QATAR,QAT,2,1,2
7850,20160509,201605,0841,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,QATAR,QAT,PRISONER,,6,1,6
7851,20160509,201605,0841,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,QATAR,QAT,PRISONER,,2,1,2
7852,20160509,201605,0841,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,PRISONER,,QATAR,QAT,2,1,2
7853,20160509,201605,0841,http://www.limesonline.com/linfluenza-del-qatar-in-siria-si-chiama-al-qaida/91576,1,PRISONER,,QATAR,QAT,6,1,6
7854,20160503,201605,090,http://g1.globo.com/mato-grosso-do-sul/noticia/2016/05/ms-atinge-2158-da-meta-de-vacinacao-contra-influenza-em-3-dias.html,1,POPULATION,,,,10,1,10
7855,20160507,201605,090,http://symptomsofinfection.info/2016/05/identifying-influenza-like-illness-presentation-from-unstructured-general-practice-clinical-narrative-using-a-text-classifier-rule-based-expert-system-versus-a-clinical-expert/,1,NEW ZEALAND,NZL,,,10,1,10
7856,20160509,201605,090,http://www.ibtimes.co.in/bird-flu-alert-declared-karnataka-23000-chickens-die-h5n1-report-677975,1,MINIST,,,,10,1,10
7857,20160509,201605,090,http://www.medindia.net/news/avian-influenza-outbreak-alert-issued-due-to-death-of-23000-chickens-in-karnataka-159799-1.htm,1,VILLAGER,,,,10,1,10
7858,20160527,201605,090,http://www.thehindu.com/news/national/tamil-nadu/allout-efforts-to-prevent-avian-influenza-outbreak/article8652950.ece,1,HEALTH DEPARTMENT,,CORPORATION,,10,1,10
7859,20160514,201605,100,http://elpueblo.com.co/cali-cuenta-con-230-mil-dosis-de-vacuna-contra-la-influenza/,1,POPULATION,,,,10,1,10
7860,20160512,201605,100,http://www.affaritaliani.it/mediatech/quotidiani-influenzati-dalla-banche-zingales-spara-sulla-stampa-421994.html,0,BANK,,,,10,1,10
7861,20160519,201605,1056,http://ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818802007&umt=viceministra_de_salud_confirma3a_22hay_339_casos_de_influenza2c_con_42_fallecidos2c_de_los_cuales_39_han_sido_por_ah1n122_28audio29,1,,,POPULATION,,10,1,10
7862,20160518,201605,1056,http://ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818802007&umt=viceministra_salud_confirma_hay_339_casos_influenza_con_42_fallecidos_cuales_39_han_sido_por_ah1n1_audio,1,,,POPULATION,,10,1,10
7863,20160520,201605,110,"http://www.diariodepernambuco.com.br/app/noticia/vida-urbana/2016/05/20/interna_vidaurbana,645793/termina-nesta-sexta-feira-a-campanha-de-vacinacao-contra-a-influenza.shtml",1,,,PERNAMBUCO,BRA,10,1,10
7864,20160507,201605,110,http://www.emtempo.com.br/manaus-alcanca-meta-de-vacinacao-contra-influenza-em-tres-grupos-prioritarios/,1,,,MANAUS,BRA,10,1,10
7865,20160524,201605,110,http://www.monumental.co.cr/noticia/campana-de-vacunacion-contra-la-influenza-alcanza-el-42-de-la-poblacion-meta,1,,,POPULATION,,20,1,10
7866,20160507,201605,110,http://www.soychile.cl/Temuco/Sociedad/2016/05/07/391849/Con-un-vacunatorio-movil-refuerzan-campana-contra-la-influenza-en-Temuco.aspx,1,,,TEMUCO,CHL,20,1,10
7867,20160529,201605,111,http://www.eltiempo.com.ec/noticias-cuenca/184415-ministerio-de-salud-emprende-una-campaa-a-de-vacunacia-n-contra-la-influenza/,1,HEALTH MINIST,,,,10,1,10
7868,20160510,201605,111,http://www.paginasiete.bo/sociedad/2016/5/11/arranca-vacunacion-contra-influenza-96111.html,1,MINISTRY,,,,10,1,10
7869,20160526,201605,112,http://www.elsiglodetorreon.com.mx/noticia/1227690.va-nicolas-leoz-al-hospital-por-cuadro-de-influenza.html,1,AUTHORITIES,,PARAGUAY,PRY,10,1,10
7870,20160506,201605,114,http://www.elelmiszer.hu/cikk/a_madarinfluenza_pillanatok_alatt_elerte__amiert_az_allatvedok_evek_ota_harcoltak,1,GOVERNMENT OFFICIAL,,FARMER,,10,1,10
7871,20160509,201605,120,http://www.natlawreview.com/article/boston-hospital-may-fire-employee-who-refused-influenza-vaccination-federal-court,1,UNITED STATES,USA,RELIGION,,4,1,4
7872,20160531,201605,130,http://colombiareports.com/virulent-h1n1-influenza-virus-resurfaces-bogota/,1,AUTHORITIES,,,,5,1,5
7873,20160509,201605,130,http://www.ibtimes.co.in/kerala-bird-flu-outbreak-how-dangerous-h5n1-virus-know-symptoms-615448,1,KERALA,IND,,,6,1,6
7874,20160514,201605,141,http://www.innovationtoronto.com/2016/05/real-time-influenza-tracking-with-electronic-health-records/,1,BOSTON,USA,,,3,1,3
7875,20160530,201605,172,http://istoe.com.br/h5n1-gabo-suspende-importao-de-carne-de-frango-e-de-suno-de-camares/,1,GOVERNMENT,,GABON,GAB,10,1,10
7876,20160516,201605,190,http://www.dddmag.com/news/2016/05/ibm-macromolecule-kills-ebola-herpes-dengue-influenza-tests,0,,,COMPANY,,5,1,5
7877,20160507,201605,192,http://www.soychile.cl/Temuco/Sociedad/2016/05/07/391849/Con-un-vacunatorio-movil-refuerzan-campana-contra-la-influenza-en-Temuco.aspx,1,TEMUCO,CHL,,,10,1,10
7878,20160509,201605,193,http://www.eldeber.com.bo/bolivia/pais-arranca-campana-vacuna-influenzas.html,1,BOLIVIA,BOL,,,10,1,10
7879,20160531,201605,193,http://www.expreso.com.mx/mobile-mundo/135875-mexico-exportara-vacunas-contra-la-influenza-aviar-para-vacunar-a-pollos-egipcios.html,1,MEXICO,MEX,EGYPT,EGY,10,1,10
7880,20160607,201606,010,http://diariocorreo.pe/ciudad/llegan-118-mil-vacunas-contra-la-influenza-para-poblacion-vulnerable-677299/,1,MINIST,,,,10,1,10
7881,20160625,201606,010,http://fox13now.com/2016/06/24/parents-of-utah-girl-killed-by-influenza-speak-after-cdc-advises-against-using-flumist/,1,DOCTOR,,UNITED STATES,USA,8,1,8
7882,20160625,201606,010,http://fox13now.com/2016/06/24/parents-of-utah-girl-killed-by-influenza-speak-after-cdc-advises-against-using-flumist/,1,DOCTOR,,,,2,1,2
7883,20160614,201606,010,http://laestrella.com.pa/panama/nacional/vacunados-800-panamenos-contra-influenza/23945539,1,PANAMANIAN,PAN,,,6,1,6
7884,20160614,201606,010,http://laestrella.com.pa/panama/nacional/vacunados-800-panamenos-contra-influenza/23945539,1,PANAMANIAN,PAN,PANAMA,PAN,2,1,2
7885,20160607,201606,010,http://www.bt.dk/danmark/23-aarige-dansk-spanske-irati-troede-hun-have-influenza-saa-fik-hun-konstateret-le,0,DOCTOR,,,,10,1,10
7886,20160608,201606,010,http://www.correttainformazione.it/influenza-giugno-2016-combattere-sintomi-febbre-estiva-rimedi-naturali-consigli/81641523.html,1,DOCTOR,,,,10,1,10
7887,20160620,201606,010,http://www.critica.com.pa/nacional/minsa-27-muertos-por-virus-de-influenza-ah1n1-437628,1,HEALTH MINIST,,POPULATION,,10,1,10
7888,20160614,201606,010,http://www.elvenezolano.com.pa/index.php/actualidad/panama/item/17128-mas-de-800-mil-personas-vacunadas-contra-la-influenza-en-panama,1,GOVERNMENT,,WORLD HEALTH ORGANIZATION,,10,1,10
7889,20160615,201606,010,http://www.fmbolivia.com.bo/./noticia189638-en-oruro-el-50-del-personal-de-salud-recibio-la-vacuna-contra-la-influenza-sedes.html,1,PHYSICIAN,,,,10,1,10
7890,20160624,201606,010,http://www.fmbolivia.com.bo/./noticia190354-declaran-alerta-roja-en-santa-cruz-por-incidencia-de-casos-de-influenza.html,1,MONASTERY,,,,10,1,10
7891,20160628,201606,010,http://www.fmbolivia.com.bo/./noticia190455-sedes-confirma-12-casos-de-influenza-h1n1-en-chuquisaca.html,1,BOLIVIA,BOL,,,4,1,4
7892,20160617,201606,010,http://www.prensa.com/blogoterapia/panama-gripe-influenza-ayer-hoy_7_4507869169.html,0,DOCTOR,,,,10,1,10
7893,20160614,201606,010,http://www.prensa.com/in_english/Salud-muertos-influenza-hospitalizados_21_4506509309.html,1,PANAMA,PAN,,,4,1,4
7894,20160614,201606,010,http://www.prensa.com/in_english/Salud-muertos-influenza-hospitalizados_21_4506509309.html,1,PANAMA,PAN,AUTHORITIES,,4,1,4
7895,20160627,201606,010,http://www.prensa.com/locales/Herrera-aplicaron-mil-vacunas-influenza_0_4516048505.html,1,MINIST OF HEALTH,,POPULATION,,10,1,10
7896,20160609,201606,010,http://www.radiopanama.com.pa/noticias/actualidad/ministerio-de-salud-reactiva-centro-de-referencia-de-enfermedades-infecciosas-por-influenza/20160608/nota/3155466.aspx,1,PANAMA,PAN,MINIST OF HEALTH,,4,1,4
7897,20160609,201606,010,http://www.radiopanama.com.pa/noticias/actualidad/ministerio-de-salud-reactiva-centro-de-referencia-de-enfermedades-infecciosas-por-influenza/20160608/nota/3155466.aspx,1,MINIST OF HEALTH,,,,6,1,6
7898,20160628,201606,010,http://www.sertv.gob.pa/noticias-nacional-fm/item/35938-unas-77-mil-vacunas-contra-la-influenza-se-aplicaron-en-herrera,1,MINIST OF HEALTH,,POPULATION,,10,1,10
7899,20160609,201606,010,http://www.telemetro.com/nacionales/Dificultad-respirar-sintomas-alarma-influenza_0_924507814.html,1,DOCTOR,,,,10,1,10
7900,20160617,201606,010,http://www.thehorse.com/articles/37718/equine-influenza-confirmed-in-jackson-county-west-virginia,1,UNITED STATES,USA,,,4,1,4
7901,20160616,201606,010,http://www.tristateupdate.com/story/32231326/equine-influenza-outbreak-suspected-in-jackson-county-wvda-warns-against-moving-horses,1,UNITED STATES,USA,,,4,1,4
7902,20160620,201606,010,http://www.tvn-2.com/nacionales/Minsa-comprara-millon-vacunas-influenza_0_4510798910.html,1,PANAMANIAN,PAN,,,10,1,10
7903,20160613,201606,010,https://lifesciencedaily.com/featured/18326-seqirus-donates-20000-influenza-vaccines-fiji/,1,FIJIAN,FJI,FIJI,FJI,2,1,2
7904,20160613,201606,010,https://lifesciencedaily.com/featured/18326-seqirus-donates-20000-influenza-vaccines-fiji/,1,FIJIAN,FJI,,,2,1,2
7905,20160613,201606,010,https://lifesciencedaily.com/featured/18326-seqirus-donates-20000-influenza-vaccines-fiji/,1,FIJIAN,FJI,,,6,1,6
7906,20160602,201606,012,http://www.biobiochile.cl/noticias/nacional/r-valparaiso/2016/06/01/influenza-autoridades-de-salud-preocupadas-por-baja-vacunacion-en-valparaiso.shtml,1,AUTHORITIES,,VALPARAISO,CHL,10,1,10
7907,20160622,201606,012,http://www.eldeber.com.bo/santacruz/vacunacion-influenza-subio-100.html,1,COLLEGE,,AUTHORITIES,,10,1,10
7908,20160602,201606,012,http://www.healthcanal.com/immune-system/vaccines-and-immunizations/73285-university-of-maryland-school-of-medicine-study-finds-that-vaccinating-mothers-in-mali-west-africa-against-influenza-can-protect-newborns-too.html,0,SCHOOL,,MARYLAND,USA,10,1,10
7909,20160616,201606,012,http://www.telemetro.com/nacionales/Suspenden-Coco-Chorrera-contagios-influenza_0_926607961.html,1,AUTHORITIES,,AUTHORITIES,,10,1,10
7910,20160616,201606,012,http://www.tvn-2.com/nacionales/virus-influenza-AH1N1-Meduca-productos-sanitarios_0_4507799179.html,0,PANAMANIAN,PAN,SCHOOL,,10,1,10
7911,20160619,201606,013,http://rasainforma.com/noticias/nacionales/implementan-estrategia-integral-para-erradicar-influenza-aviar-en-mexico/161359/,1,,,SECRETARIAT,,10,1,10
7912,20160614,201606,013,http://www.fmbolivia.com.bo/./noticia189574-para-evitar-influenza-promoveran-lavado-de-manos-en-los-colegios.html,0,,,MINISTRY,,10,1,10
7913,20160607,201606,013,http://www.medindia.net/news/hong-kong-bans-live-poultry-sale-due-to-avian-influenza-virus-160560-1.htm,1,,,SPOKESMAN,,2,1,2
7914,20160620,201606,013,http://www.rasainforma.com/noticias/nacionales/implementan-estrategia-integral-para-erradicar-influenza-aviar-en-mexico/161359/,1,,,SECRETARIAT,,10,1,10
7915,20160605,201606,020,http://citizentv.co.ke/news/h5n1-virus-resurfaces-in-cameroon-129144/,0,DOCTOR,,GOVERNMENT,,4,1,4
7916,20160605,201606,020,http://citizentv.co.ke/news/h5n1-virus-resurfaces-in-cameroon-129144/,0,CAMEROON,CMR,GOVERNMENT,,1,1,1
7917,20160616,201606,020,http://diariocorreo.pe/edicion/puno/puno-alarma-por-2-muertos-con-influenza-ah1n1-en-juliaca-679226/,1,PHYSICIAN,,TRAVELER,,10,1,10
7918,20160618,201606,020,http://elpotosi.net/nacional/20160618_bolivia-registra-14-victimas-a-consecuencia-de-la-influenza.html,1,,,COMPANY,,10,1,10
7919,20160617,201606,020,http://equusmagazine.com/blog/west-virginia-equine-influenza-virus-jackson-county-horses-53329,1,CLEVELAND,USA,,,5,1,5
7920,20160625,201606,020,http://fox13now.com/2016/06/24/parents-of-utah-girl-killed-by-influenza-speak-after-cdc-advises-against-using-flumist/,1,,,DOCTOR,,10,1,10
7921,20160625,201606,020,http://fox13now.com/2016/06/24/parents-of-utah-girl-killed-by-influenza-speak-after-cdc-advises-against-using-flumist/,0,,,DOCTOR,,10,1,10
7922,20160622,201606,020,http://impresa.prensa.com/panorama/Investigan-influenza-causo-muertes_0_4512298787.html,1,PANAMA,PAN,POPULATION,,4,1,4
7923,20160616,201606,020,http://noticiaaldia.com/2016/06/reportan-cuatro-nuevas-muertes-por-virus-influenza-en-panama/,1,AUTHORITIES,,,,10,1,10
7924,20160616,201606,020,http://rpp.pe/peru/puno/juliaca-red-de-salud-san-roman-confirma-dos-muertes-por-influenza-ah1n1-noticia-971602,1,DOCTOR,,,,10,1,10
7925,20160609,201606,020,http://www.diaadia.com.pa/el-pa%C3%ADs/sospechan-de-un-nuevo-caso-de-influenza-h1n1-294617,1,,,HOSPITAL,,10,1,10
7926,20160606,201606,020,http://www.diarioextra.com/Noticia/detalle/295403/1-de-cada-cuatro-enfermos-del-corazon-se-ha-vacunado-contra-influenza-,1,AUTHORITIES,,POPULATION,,10,1,10
7927,20160619,201606,020,http://www.ellitoral.com.ar/418981/La-influenza-impacto-con-mas-fuerza-que-en-los-ultimos-siete-anos-y-se-mantiene-el-alerta,1,,,CITIZEN,,10,1,10
7928,20160617,201606,020,http://www.entornointeligente.com/articulo/8576383/PARAGUAY-Bronquiolitis-e-influenza-enemigas-de-los-ninos-17062016,1,DOCTOR,,,,10,1,10
7929,20160608,201606,020,http://www.fmbolivia.com.bo/./noticia189286-vacunacion-contra-la-influenza-alcanza-al-20-de-la-poblacion-meta-y-suman-cinco-los-fallecidos.html,1,INDUSTRY,,POPULATION,,10,1,10
7930,20160617,201606,020,http://www.fmbolivia.com.bo/./noticia189917-alerta-epidemiologica-por-casos-de-influenza.html,1,DOCTOR,,,,10,1,10
7931,20160602,201606,020,http://www.goiasagora.go.gov.br/criancas-devem-tomar-2a-dose-da-vacina-contra-influenza/,1,MINIST OF HEALTH,,,,10,1,10
7932,20160617,201606,020,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,1,ARMY,,,,10,1,10
7933,20160609,201606,020,http://www.lapatilla.com/site/2016/06/08/panama-al-borde-de-una-epidemia-por-influenza-y-ah1n1/,1,MINIST OF HEALTH,,,,10,1,10
7934,20160610,201606,020,http://www.laprensalibre.cr/Noticias/detalle/72753/panama-al-borde-de-una-epidemia-por-influenza-y-ah1n1,1,MINIST OF HEALTH,,,,10,1,10
7935,20160610,201606,020,http://www.paginasiete.bo/sociedad/2016/6/10/sedes-confirma-tres-muertes-influenza-ah1n1-99194.html,1,,,POPULATION,,10,1,10
7936,20160603,201606,020,http://www.panamaon.com/noticias/salud/8521-panama-confirma-35-casos-de-influenza-ah1n1.html,0,,,WORLD HEALTH ORGANIZATION,,10,1,10
7937,20160606,201606,020,http://www.panamaon.com/noticias/salud/8658-crecen-las-victimas-en-panama-por-influenza-ah1n1.html,1,DOCTOR,,POPULATION,,10,1,10
