RowNum,monthyear,sourceurl,nummentions,numsources,numarticles,eventcode,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode
45737,201603,http://investmentunderground.com/2016/03/zika-cases-confirmed-in-colorado-health-officials-say/,4,1,4,014,UNITED STATES,USA,TRAVELER,
45738,201603,http://investmentunderground.com/2016/03/zika-cases-confirmed-in-colorado-health-officials-say/,6,1,6,014,TRAVELER,,,
45739,201603,http://investmentunderground.com/2016/03/zika-cases-confirmed-in-colorado-health-officials-say/,10,1,10,042,HEALTH OFFICIAL,,MONTANA,USA
45740,201603,http://investmentunderground.com/2016/03/zika-could-spread-to-50-usa-cities/,5,1,5,042,BRAZIL,BRA,SOUTH KOREAN,KOR
45741,201603,http://investmentunderground.com/2016/03/zika-could-spread-to-50-usa-cities/,5,1,5,043,SOUTH KOREAN,KOR,BRAZIL,BRA
45742,201603,http://investmentunderground.com/2016/03/zika-could-spread-to-50-usa-cities/,10,1,10,084,HEALTH OFFICIAL,,,
45743,201603,http://investmentunderground.com/2016/03/zika-could-spread-to-50-usa-cities/,10,1,10,010,HEALTH OFFICIAL,,,
45744,201603,http://investmentunderground.com/2016/03/zika-has-been-in-brazil-longer-than-anyone-thought/,10,1,10,020,SCIENTIST,,,
45745,201603,http://investmentunderground.com/2016/03/zika-infections-confirmed-in-9-pregnant-travellers-in-usa/,10,1,10,042,UNITED STATES,USA,,
45746,201603,http://investmentunderground.com/2016/03/zika-infections-confirmed-in-9-pregnant-travellers-in-usa/,14,2,14,043,,,UNITED STATES,USA
45747,201603,http://investmentunderground.com/2016/03/zika-linked-microcephaly-in-colombia/,3,1,3,010,UNIVERSITY,,BRAZIL,BRA
45748,201603,http://investmentunderground.com/2016/03/zika-outbreak-the-more-we-learn-the-worse-things-seem-to-get/,10,1,10,160,HEALTH OFFICIAL,,,
45749,201603,http://investmentunderground.com/2016/03/zika-risk-of-microcephaly-1-in-100-with-infection-in-early/,10,1,10,051,,,PARIS,FRA
45750,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,2,1,2,080,,,UNITED STATES,USA
45751,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,2,1,2,070,AMERICAN,USA,TRAVELER,
45752,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,2,1,2,042,AMERICAN,USA,TRAVELER,
45753,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,2,1,2,070,AMERICAN,USA,TRAVELER,
45754,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,2,1,2,042,AMERICAN,USA,TRAVELER,
